5279	4.900277	0.662891	2
8188	5.090405	1.522260	2
8312	4.580555	0.712542	2
33035	7.839202	0.043066	3
58422	3.486066	0.555662	1
22393	12.297290	0.404340	3
7633	0.000000	0.247163	2
28137	5.471231	0.452619	1
36262	3.931024	0.804005	1
3016	0.000000	0.447137	2
30280	4.177599	1.099903	1
68549	13.111840	0.690255	1
40113	10.124382	0.176390	3
5067	2.979677	1.647356	2
63526	7.961916	1.664640	1
22226	8.976355	1.388147	3
11638	0.000000	0.038573	2
44132	3.251969	1.559519	1
79302	13.927169	0.197050	1
9817	12.213773	0.028226	3
8756	0.288778	0.556035	2
31501	10.646592	0.273207	3
30573	4.709276	0.121700	3
64302	7.516230	1.278708	1
35672	7.763803	0.964464	3
56726	0.699725	0.149793	1
26210	8.834356	0.924446	3
11457	4.784218	0.445695	2
17556	3.818319	0.162767	2
34649	9.927649	1.005727	3
15865	2.882415	1.584287	2
14259	4.510177	0.316239	2
33897	8.575426	0.312588	3
55002	0.000000	0.153635	1
70524	15.391945	1.009065	1
16339	12.399772	0.890554	3
8476	0.000000	0.405700	2
40557	9.943126	1.033995	3
69784	8.334630	0.253493	1
43677	4.626776	1.211595	1
71636	11.587879	1.076337	1
13476	5.213155	1.207350	2
33171	8.627157	1.462486	3
7398	2.088105	1.605131	2
14366	0.000000	0.791006	2
48184	9.642039	0.685388	3
37587	12.698899	1.487794	3
63240	7.936941	0.598947	1
73878	7.786192	1.650278	1
68789	6.934276	0.528237	1
7906	4.348932	0.531309	2
21047	6.305351	1.550871	3
7700	0.000000	1.401342	2
8807	1.826446	1.643108	2
64278	9.198544	0.890612	1
55202	12.064120	0.712421	3
70122	10.768757	1.170372	1
14654	2.751954	1.549959	2
3541	1.724512	0.930973	2
31519	10.173677	0.133721	3
10016	0.996632	0.669015	2
45382	12.452088	0.660122	3
19795	5.811997	1.025824	2
38190	7.531505	1.259150	3
72815	12.077788	0.814012	1
2105	0.000000	0.378664	2
77807	6.471562	1.606764	1
37375	13.208994	0.162118	3
49352	2.681216	0.197918	1
75261	6.793162	1.523302	1
78658	14.492534	0.236512	1
9908	0.000000	0.144880	2
6587	2.127674	0.636724	2
64835	7.937658	0.988027	1
9097	5.064736	0.140242	2
7217	0.000000	1.402024	2
36665	12.654212	0.630129	3
7851	2.093054	1.672623	2
36604	10.175672	0.978550	3
52741	2.735575	0.550368	1
14600	5.284628	0.609825	2
31890	2.225398	0.434547	1
55058	9.282722	0.683177	1
7321	5.688896	1.123798	2
62531	9.252710	1.362511	1
10459	2.259631	1.447314	2
27236	5.112953	0.261862	1
32354	3.666595	0.583059	1
48831	12.252349	1.327704	3
28417	8.888671	1.168733	3
37058	1.659007	0.909291	1
66171	3.150758	0.628548	1
46192	2.909152	1.446367	1
65720	7.792550	0.548243	1
35078	8.084607	0.461927	3
54992	3.190877	0.701574	1
57692	4.276542	0.869628	1
47530	5.450936	0.207909	1
10027	3.020983	0.818530	2
49043	1.488417	0.926659	1
26445	3.602511	0.183734	1
58966	7.392361	0.728845	1
13630	4.470476	0.510363	2
72928	14.624737	0.468619	1
3226	1.998900	0.676904	2
35710	7.838206	1.580176	3
29273	7.825799	1.203643	3
20175	0.000000	1.382941	2
43038	4.468022	0.604095	1
27374	14.558612	0.045722	3
8133	2.323502	1.335159	2
7468	0.811786	0.249031	2
70256	13.732552	1.473378	1
37311	10.707852	1.468765	3
34577	13.266914	0.673644	3
4136	5.584260	0.263954	2
5449	0.000000	1.682493	2
70172	9.614666	0.020431	1
53374	8.899787	0.400420	3
42023	3.398990	0.975127	1
28663	10.789377	1.013238	3
30720	12.561737	0.404119	3
45626	2.194325	1.084437	1
6295	11.252558	0.539764	3
2984	0.000000	0.428514	2
11810	5.255923	0.730906	2
4944	1.725282	0.349701	2
36650	13.884133	1.644752	3
14836	4.135316	0.096470	2
6793	2.927838	1.074112	2
14882	1.871731	0.883827	2
66701	10.679184	1.199441	1
27038	7.625851	0.123797	3
50535	8.946112	0.017393	3
13906	3.018841	0.023535	2
12171	2.965623	0.778242	2
31502	8.226452	0.960863	3
47844	3.333857	0.166878	1
45727	2.164075	0.668252	1
53220	9.766982	1.655419	3
30963	3.320332	1.445565	1
33696	12.946125	0.234545	3
30217	5.370557	0.277037	1
10828	8.912916	1.349167	2
37867	11.555376	0.597275	3
32855	3.524212	1.423674	1
30543	12.420026	1.261375	3
35317	3.728891	1.180472	1
65341	8.473682	0.572623	1
28180	15.469108	0.683236	3
72073	11.169771	1.532486	1
68517	11.836863	0.946201	1
68567	9.125727	0.578860	1
14526	1.582525	0.837455	2
9690	2.752956	0.181545	2
6858	7.921400	1.126540	2
63549	11.081697	0.333519	1
11283	2.959300	0.254725	2
36893	11.231226	1.551796	3
28790	10.313949	0.217019	3
38591	13.506448	0.718456	3
79102	12.187319	0.794572	1
21487	7.698095	0.752039	3
27523	7.946189	0.581636	3
57910	0.000000	1.328333	1
43284	8.696711	1.481522	3
55856	2.908643	0.925343	1
213	5.322334	0.919662	2
9145	5.777904	0.846901	2
24528	11.849457	0.531165	3
25574	5.122793	1.618888	1
29773	10.420614	0.651266	3
36643	9.303520	0.019264	3
64468	12.196365	1.632160	1
41412	10.559655	0.619634	3
65056	4.899582	1.144818	1
69106	7.069473	0.452065	1
34342	2.580866	1.145207	1
48722	7.715806	1.656996	3
17055	0.000000	1.361686	2
12746	0.826989	1.154984	2
18880	2.344094	0.870423	2
12921	3.769454	0.337543	2
6090	2.636118	0.109307	2
8887	5.626771	0.475264	2
15629	10.226021	0.911071	2
57566	12.438790	0.891729	3
44962	10.842512	1.185369	3
32213	4.147212	1.361585	1
4595	0.000000	1.094805	2
28063	5.380283	0.431030	1
69713	10.200544	0.134469	1
35571	13.874573	0.251712	3
45924	8.422726	0.724658	3
36974	9.513474	1.284606	3
55095	9.938339	1.462550	3
73814	12.807431	0.620455	1
35557	7.256908	0.024588	3
17513	7.246087	1.186597	2
24051	10.921301	1.688820	3
6426	8.695945	0.627188	2
32996	7.289121	0.772034	3
5056	2.368386	1.113179	2
27553	8.527885	0.033992	3
72850	11.152875	0.522319	1
36268	0.000000	1.289503	1
28184	8.588571	1.323694	3
31285	9.350802	0.813998	3
39740	8.928493	1.550125	3
7713	0.894146	1.462902	2
61782	7.685470	1.039735	1
9789	1.992297	1.526600	2
29653	10.396836	0.162385	3
50427	9.721338	0.727916	3
29347	11.528633	0.314923	3
27111	2.797737	0.099196	1
68500	8.429688	0.941326	1
35261	11.692917	1.574821	3
29701	9.480385	1.020900	3
48892	3.118721	1.085956	1
42739	13.018852	0.532509	3
8584	6.079790	1.586466	2
14385	0.000000	0.588374	2
6898	2.431409	0.162191	2
68813	8.096896	1.022285	1
43493	13.187277	1.198025	3
40424	10.179771	1.668643	3
74006	8.487312	0.577760	1
22320	3.852477	0.481070	1
46174	9.664677	1.261328	3
9444	1.794728	0.070613	2
20250	10.438784	1.204972	3
3349	5.691645	0.831587	2
11256	0.000000	0.779902	2
73639	9.094996	1.561788	1
48851	10.417455	0.774992	3
68702	10.055398	0.408243	1
23803	10.749793	0.435312	3
12208	2.755280	0.153559	2
36367	9.675388	1.631736	3
22773	5.911308	0.535200	3
4313	6.504397	1.548252	2
31375	9.320144	1.553575	3
46481	9.926112	1.494432	3
33098	9.588783	0.198404	3
51902	7.646320	1.289898	3
17804	5.019324	0.321526	2
32783	0.000000	0.015647	1
59894	10.617253	0.497736	1
41187	9.522373	1.197122	3
3246	5.079086	0.837038	2
66173	10.126873	0.075482	1
15709	0.775178	0.286526	2
43152	7.739812	1.318970	3
10991	3.420653	1.482149	2
15095	2.252417	0.005169	2
13258	0.000000	1.501012	2
6515	5.412408	1.094716	2
65478	6.521421	0.161121	1
19782	11.732992	0.614142	3
44096	13.392317	0.752644	3
26408	5.855060	0.701119	1
27668	11.006939	0.906132	3
79139	6.138356	1.190827	1
47443	4.047782	0.472493	1
29656	9.292291	1.369420	3
29772	10.874818	1.178849	3
28087	5.056067	0.285289	1
12123	3.915892	1.009265	2
15180	5.683900	0.638153	2
14320	4.082632	0.774103	2
23041	8.961100	0.172224	3
75064	8.151362	0.854379	1
0	7.295226	0.928919	2
73567	12.815766	1.516731	1
65563	5.668929	1.389101	1
39719	10.076716	1.499783	3
25829	10.187624	1.232958	3
55457	11.454364	0.273403	3
16144	0.000000	1.281901	2
37795	4.788610	1.453286	3
13451	2.807028	1.033605	2
64663	7.128725	1.262386	1
61897	7.945959	0.983020	1
45949	2.007683	0.333369	1
12279	5.365849	0.518141	2
16566	4.724028	0.126910	2
12768	5.317482	1.651909	2
14366	2.473164	0.240734	2
27479	12.760652	1.016736	3
23504	1.511806	0.047362	1
9105	3.611794	0.322841	2
26165	12.740645	1.561443	3
67881	4.967787	1.302282	1
11810	2.494280	1.620918	2
38686	9.046399	1.580365	3
4622	0.000000	1.175330	2
8297	5.634355	0.838852	2
32225	12.557888	1.130298	3
30645	8.467402	1.650257	3
53039	10.062014	0.943704	3
33485	8.022593	1.538311	3
9645	3.790155	0.391018	2
9415	2.295186	1.096713	2
5384	1.027978	0.433804	2
32248	10.419794	1.159881	3
10802	0.000000	0.685026	2
33741	9.234245	0.378250	3
8436	0.000000	1.314725	2
61996	2.895942	0.540625	1
15571	9.231149	0.915175	3
42823	3.659264	0.538822	1
9833	2.804232	1.526200	2
32645	8.726138	0.847861	3
13463	2.991573	0.716129	2
42819	9.279328	0.995827	3
49169	7.788442	0.710544	3
37777	3.311068	0.649154	1
36649	8.875741	0.225936	3
5279	9.937493	0.065421	2
27720	5.181385	0.359261	1
9723	1.062132	1.153146	2
10455	1.933776	1.270215	2
22792	2.426493	0.425783	1
925	0.713670	1.200380	2
33358	5.391378	0.481972	3
15830	5.576750	1.166064	2
32104	11.130686	1.037442	3
38374	11.181625	1.672628	3
8049	12.843638	0.496055	2
41559	3.095479	0.604129	1
32110	10.481408	1.493337	3
30783	10.334431	1.580991	3
47741	1.696774	0.297337	1
12065	1.186319	1.589491	2
13931	0.000000	0.962018	2
34779	9.502933	1.090217	3
13334	8.839291	1.275407	2
31620	9.856629	0.826105	3
34459	8.328016	0.051744	3
14371	3.996606	1.543930	2
70204	7.291182	0.406094	1
8578	3.888051	1.130418	2
72341	16.408485	0.410204	1
45378	2.026817	1.071922	1
54777	3.390098	0.585045	1
28463	9.422090	0.093177	3
13375	3.494844	0.320384	2
5415	3.413744	0.938679	2
58066	13.647802	0.697831	3
10421	5.181321	0.744115	2
39390	8.289528	1.240974	3
10849	2.939538	0.377659	2
4811	4.351321	0.660736	2
659	1.465693	0.712839	2
8314	2.427636	0.615634	2
34087	11.828352	1.027107	3
75320	15.335184	1.058082	1
13929	3.911301	0.572085	2
28419	10.105793	0.474514	3
12782	5.297484	0.650025	2
71553	14.815141	0.350454	1
52844	12.603358	0.918811	3
41283	10.993730	1.424578	3
31394	8.277218	0.638735	3
33495	0.475238	0.092081	1
8797	2.217806	0.201725	2
42291	9.136421	0.822475	3
29769	7.589581	1.509184	3
73457	10.133484	1.495845	1
33451	1.518931	0.114944	1
72120	12.254258	0.542614	1
36819	1.395717	0.996191	1
37064	7.993564	0.374262	3
34256	10.606864	1.103825	3
13214	5.035990	1.287658	2
40738	11.515762	0.934704	3
45721	3.393137	1.371340	1
6940	3.680055	0.268519	2
24232	11.179776	0.023797	3
13249	3.908094	0.789903	2
64937	10.565208	0.090825	1
8968	4.788723	0.924543	2
33421	12.847341	1.193479	3
44244	9.490740	0.708211	3
10300	7.633576	0.496094	2
34077	7.844423	0.467869	3
30580	9.519296	0.730203	3
12011	0.759619	1.277431	2
10052	2.270029	1.226539	2
44985	8.143669	1.647684	3
41555	4.233671	0.987804	1
4022	7.027640	0.193697	2
7437	2.297102	1.512168	2
9105	3.307213	1.190780	2
44692	0.000000	1.181876	1
14314	0.000000	1.281346	2
57534	1.432769	0.830188	1
75395	10.062821	1.241378	1
67848	9.529493	1.142999	1
23226	3.800541	1.380762	1
47406	13.721676	0.442216	3
40136	10.468037	1.389181	3
6397	2.426859	0.517613	2
54324	0.603709	0.536136	1
37593	8.979683	0.700906	3
5255	4.650509	0.620477	2
16526	6.494359	0.589477	2
42765	13.501762	1.368250	3
50326	2.984714	1.137454	1
72381	9.927237	0.010110	1
68307	10.048866	0.602602	1
67955	6.412073	0.896174	1
30913	10.158845	0.677753	3
49231	11.045096	0.222241	3
55058	9.811246	1.090322	3
29798	1.882584	0.580013	1
34222	1.289839	0.923862	1
8827	6.613172	1.566495	2
31626	10.445018	1.445803	3
37259	10.699234	1.328794	3
27116	12.766892	1.258829	3
12340	2.066647	0.784644	2
67698	6.330724	0.362011	1
70499	13.538668	0.425728	1
73116	3.545837	0.315844	1
42946	10.017080	1.024813	3
42712	2.191773	0.053106	1
15351	3.203804	1.211958	2
75558	15.974382	0.358210	1
12256	5.672641	1.295541	2
11653	2.791300	1.055743	2
46911	1.170820	0.535930	1
26346	10.012774	0.662636	3
4148	1.439435	1.623437	2
28842	11.857803	0.785462	3
33498	8.565481	0.744667	3
2176	1.453356	1.122683	2
24921	4.643418	1.220799	1
3750	5.704016	0.128120	2
68720	10.285281	1.391248	1
66723	12.310712	0.248438	1
54523	2.111903	1.012130	1
66035	14.174229	1.186724	1
35310	10.478089	1.198359	3
78036	6.812667	1.694954	1
11028	8.491719	0.220884	2
5996	2.858585	0.266199	2
30924	9.520001	1.550225	3
22356	11.211391	1.326495	3
69377	9.015450	0.395856	1
11614	4.152737	1.546237	2
55030	2.750138	0.306511	1
25569	11.749919	1.401353	3
71736	7.215484	0.743579	1
26473	15.630163	1.304590	3
39937	12.978148	0.470454	3
16252	2.650473	0.838814	2
28614	9.473114	1.188168	3
6445	2.553092	0.656806	2
16071	7.539262	0.910406	2
52531	9.252672	0.273187	3
35582	10.466486	0.801155	3
56085	3.637324	0.572962	1
20621	2.156201	1.353195	2
29530	8.776241	1.401500	3
9143	0.000000	1.356270	2
6931	4.413474	1.046038	2
74410	7.905455	0.001633	1
18306	2.857090	0.214698	2
974	3.821604	0.175534	2
27975	11.765116	1.166971	3
43101	5.997864	0.998728	1
17035	2.334545	0.879012	2
20364	9.821614	0.539062	3
30404	11.477983	0.764051	3
38871	8.910611	0.267239	3
4124	0.000000	1.408982	2
8532	5.645118	0.823229	2
59349	9.696265	0.846138	3
18955	11.108565	0.506324	3
10958	3.330027	0.652009	2
36724	2.581681	0.476964	1
73535	9.794520	0.003732	1
40702	11.835789	0.339027	3
67482	10.284039	0.498183	1
15225	0.199965	0.132929	2
14793	0.398901	1.141522	2
46989	2.250732	0.753844	1
38836	7.997585	0.520471	3
54222	10.050503	0.718351	3
9359	0.000000	1.343608	2
14166	6.185396	1.658529	2
16069	0.000000	1.094672	2
37188	10.629498	0.820003	3
70443	8.268209	1.342681	1
19590	3.202288	0.118676	2
70996	14.854919	1.364921	1
39449	8.936628	1.650548	3
36933	10.615861	0.529991	3
19101	10.173741	0.539561	3
44984	10.524685	0.092622	3
42057	6.694536	0.755946	3
8414	4.404875	0.160300	2
37941	2.636733	0.547334	1
18902	3.823937	1.433466	2
37271	10.881284	0.199542	3
45132	8.425513	0.810815	3
72440	6.214866	0.799353	1
2990	2.326973	1.644140	2
58301	11.822114	1.469770	1
60528	8.481003	1.061919	3
62064	11.809401	1.457999	1
32094	9.593523	1.628739	3
48573	9.347134	1.567103	3
13999	3.545940	1.528122	2
7215	0.000000	0.854137	2
75865	11.451443	0.020180	1
34819	12.979037	0.649677	3
36984	10.761013	0.989419	3
29900	9.318873	0.353300	3
26789	10.881276	0.118583	3
28850	11.183840	1.189900	3
9036	0.000000	0.783166	2
31229	11.652972	0.917161	3
62684	10.862342	1.588651	1
50734	2.805233	0.811505	1
71656	10.604446	0.895093	1
20312	6.968408	1.656067	3
17970	2.150931	1.470729	2
2890	0.808138	1.131262	2
11032	4.407138	0.157804	2
38510	8.732540	0.211660	3
23634	9.646760	0.978645	3
47298	3.873114	1.621559	1
39265	10.651591	1.134818	3
34872	8.162584	0.696532	3
23510	8.692882	0.561893	3
35996	10.097327	0.323694	3
16014	6.436654	1.334592	2
28103	6.302083	0.862287	1
6299	4.262180	1.136758	2
40215	7.314567	0.376273	3
45424	10.766443	0.114930	3
73503	15.405679	0.111738	1
7003	4.368933	0.999007	2
11025	1.241436	0.846137	2
67409	11.680722	0.521720	1
13045	1.782624	0.072550	2
28482	13.498384	0.256358	3
12938	1.144050	0.846855	2
11933	2.036569	1.443074	2
32350	2.605376	0.595298	1
38136	7.548932	0.733004	3
8407	1.653026	0.085717	2
12071	2.414976	1.095765	2
16888	5.113394	1.353945	2
30531	10.354919	0.646891	3
5271	2.800302	0.671218	2
38022	12.038756	0.736283	3
12354	8.709040	1.609712	2
70831	12.177835	0.562078	1
40224	9.563372	1.432307	3
50005	6.168637	0.612059	3
45280	11.092371	0.437760	3
34249	12.961224	0.353701	3
5287	2.723739	0.700638	2
12077	2.524448	0.671784	2
15099	0.000000	1.172964	2
75406	10.440806	0.404992	1
6982	0.866164	0.173653	2
45954	4.089932	1.468779	1
30944	11.792100	1.308851	3
14997	1.479517	0.446529	2
38740	9.058986	1.400139	3
6938	5.437483	1.452660	2
35943	0.722049	0.290642	1
78134	14.916831	0.773789	1
12412	9.196563	0.339996	2
21216	2.897785	1.317280	2
6623	0.467959	0.422864	2
69212	13.210970	0.854614	1
68060	14.245747	1.093835	1
12019	0.746382	0.601823	2
9345	0.971338	0.383484	2
24274	2.438816	0.829346	1
10814	4.387752	0.932405	2
7560	6.688098	1.512588	2
35729	9.540467	1.262994	3
31171	8.487611	1.515120	3
8856	2.714874	1.635704	2
40067	11.403648	1.421211	3
61644	10.954796	0.462514	1
31940	7.963442	0.206689	3
46783	3.149564	1.625435	1
0	0.000000	1.657178	2
35978	12.827874	1.621588	3
9424	6.619990	1.491424	2
7226	6.702886	1.081772	2
32956	6.561887	0.525195	3
55190	3.600312	0.328306	1
27307	8.382765	0.830747	3
8821	0.000000	1.086270	2
37779	7.339229	1.599448	3
34226	8.709810	0.622569	3
34074	10.291950	0.828225	3
2659	5.490333	1.476991	2
69255	11.573061	0.236353	1
40710	3.941796	1.385277	1
52543	9.016911	1.661195	3
43306	13.855171	1.158905	3
14525	10.605255	1.484813	3
67710	13.961287	1.444720	1
1687	5.667329	1.544633	2
30414	8.403154	1.463154	3
52393	4.565583	0.185877	1
18849	2.342466	0.557255	2
24041	2.613565	0.251496	1
47795	11.061772	0.999735	3
10454	1.144726	0.672866	2
31400	8.690277	0.773639	3
44692	7.984949	1.139226	3
22563	14.302212	1.555601	3
12190	4.772795	0.805416	2
8624	0.369801	0.785790	2
9121	2.631293	1.311313	2
28743	12.000648	0.032413	3
18488	11.131943	0.648618	3
4607	0.000000	0.742425	2
70049	14.343573	1.100667	1
16339	1.693352	0.627743	2
9608	4.071223	1.071133	2
43597	6.063898	0.051692	3
23791	11.403278	0.031515	3
31807	11.773532	0.947296	3
2233	2.146082	0.748585	2
29515	10.273002	0.588898	3
14550	9.064957	1.381984	3
14002	1.943611	1.260572	2
17138	1.335765	1.548173	2
10527	1.719841	0.957812	2
38449	8.951735	1.534119	3
44764	10.200877	0.832449	3
3739	4.156242	0.627119	2
37322	8.825238	0.199515	3
4559	0.000000	1.631169	2
38301	3.816718	1.112440	1
69020	11.667940	1.364375	1
59627	7.458258	0.878860	3
43244	3.500845	0.936801	1
8778	9.042499	1.567670	2
14415	5.782844	0.434170	2
14393	1.551327	1.300400	2
51734	10.333169	1.397759	3
33437	10.047342	0.766257	3
13152	6.731526	0.021864	2
8731	5.921932	0.481530	2
10959	6.662915	1.245943	2
73955	11.707494	1.078973	1
15222	4.814263	0.562354	2
0	0.000000	0.709946	2
9525	4.550082	0.997101	2
43124	10.260426	0.152919	3
22735	7.736962	0.639195	3
52979	5.604934	1.222863	1
6462	7.697503	1.024745	2
37035	10.629091	1.362969	3
80212	12.357968	1.222331	1
11827	1.211675	0.081697	2
84452	15.209730	0.269447	1
45859	9.785115	0.040275	3
64862	11.287185	1.493834	1
59726	2.123023	0.438250	1
21703	8.438395	0.871601	3
36767	11.178830	0.574937	3
73778	8.120945	0.616314	1
14288	4.886097	0.788918	2
7035	2.022225	1.440307	2
19616	10.394634	0.063557	3
53311	12.249394	0.322415	3
7718	3.097082	0.384954	2
31004	8.087373	0.742977	3
23183	9.181368	0.826118	3
18312	1.518618	0.094171	2
27159	8.321731	0.790333	3
51473	1.451318	1.278124	1
28527	4.266725	0.491715	1
67107	9.457348	1.384973	1
32219	9.425693	1.507535	3
57672	3.445364	1.491872	1
6418	0.000000	0.250705	2
1216	0.969985	1.143912	2
8581	1.693467	0.556026	2
36511	10.531970	0.115838	3
7939	1.041412	1.185978	2
37523	12.393199	0.021416	3
7938	9.202768	1.021184	2
64690	8.817775	0.837856	1
33239	9.273422	0.362851	3
17332	3.257973	0.643102	2
68545	12.194054	1.559945	1
14208	1.734936	1.274867	2
5230	0.917472	1.177931	2
7420	0.000000	0.872488	2
32000	13.289134	0.089451	3
38864	6.647073	0.721968	3
57300	2.796773	1.015633	1
62556	10.109231	0.234211	1
28250	6.099854	0.088305	1
15677	4.608819	0.438925	2
30184	12.699344	1.605080	3
14376	5.363306	0.317896	2
65989	10.326091	0.344376	1
66965	4.097942	0.887897	1
21922	4.180259	0.871104	2
37134	8.950565	0.344581	3
77142	13.377672	0.036034	1
44787	10.890995	0.689358	3
44615	4.333800	0.335996	1
33470	2.316138	0.151155	1
23197	10.010825	0.758055	3
13960	3.500414	0.981571	2
37030	12.393801	1.553408	3
50922	0.000000	0.077680	1
76308	8.252133	1.627973	1
31874	4.273055	1.431275	1
1714	2.226393	0.167020	2
19831	11.717418	1.408348	3
28064	6.625594	1.288837	1
3145	6.069472	1.548409	2
246	0.179202	1.689399	2
26488	10.421963	0.693929	3
34883	4.194093	0.673006	1
39578	12.992904	0.057684	3
47163	7.717165	0.283513	3
13506	11.575884	1.059065	3
61375	8.211751	0.578729	1
72574	10.121882	0.387027	1
54749	4.123412	1.076112	1
3771	6.073304	0.202209	2
609	1.869312	0.685140	2
47944	3.405675	0.607796	1
22739	10.623080	0.059423	3
46254	12.079773	0.504900	3
56329	0.779482	1.125219	1
16636	3.498843	1.292598	2
69598	9.392035	0.091144	1
53083	12.378159	0.696815	3
49501	11.710425	0.394846	3
15179	6.036952	1.484958	2
